,wiktionaryDumpVersion,f1Measure,recallMeasure,dataSet,enhancementMethod,observationLanguage,precisionMeasure,type
0,2021-03-01,0.03002349664955182,0.03002349664955182,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03002349664955182,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.03002088409328228,0.03002088409328228,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03002088409328228,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.03002088409328228,0.03002088409328228,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.03002088409328228,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.030002608922515,0.030002608922515,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.030002608922515,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.030002608922515,0.030002608922515,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.030002608922515,http://purl.org/linked-data/cube#Observation
0,2021-06-01,0.030002608922515,0.030002608922515,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.030002608922515,http://purl.org/linked-data/cube#Observation
0,2020-07-01,0.2906365385818881,0.4149672768661671,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2236326661419107,http://purl.org/linked-data/cube#Observation
0,2020-07-20,0.2904479394663051,0.4148674242424242,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2234383711301293,http://purl.org/linked-data/cube#Observation
0,2020-08-01,0.290431937621491,0.4148674242424242,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2234194317361899,http://purl.org/linked-data/cube#Observation
0,2020-08-20,0.2911293249820465,0.4171784938108287,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2235764149233835,http://purl.org/linked-data/cube#Observation
0,2020-09-01,0.2909094180233215,0.4168633745633085,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2234075346175212,http://purl.org/linked-data/cube#Observation
0,2020-09-20,0.2890789866844945,0.414327293211905,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2219768909774513,http://purl.org/linked-data/cube#Observation
0,2020-10-01,0.2859155409958431,0.4137446090380649,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2184301393025328,http://purl.org/linked-data/cube#Observation
0,2020-10-20,0.2823942180073769,0.4086489489767571,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2157399634966955,http://purl.org/linked-data/cube#Observation
0,2020-11-01,0.2803175990680818,0.4056439010938505,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.214153494420518,http://purl.org/linked-data/cube#Observation
0,2020-11-20,0.2842942170631008,0.4104463789590665,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2174577883991618,http://purl.org/linked-data/cube#Observation
0,2020-12-01,0.2842942170631008,0.4104463789590665,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2174577883991618,http://purl.org/linked-data/cube#Observation
0,2020-12-20,0.2792984424929604,0.4001960434860096,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2144991266382244,http://purl.org/linked-data/cube#Observation
0,2021-01-01,0.2811662541932211,0.4021845306811118,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2161317111388127,http://purl.org/linked-data/cube#Observation
0,2021-01-20,0.2813287437236477,0.4022182786157941,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2163140371902547,http://purl.org/linked-data/cube#Observation
0,2021-02-01,0.2813287437236477,0.4022182786157941,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2163140371902547,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.2813287437236477,0.4022182786157941,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2163140371902547,http://purl.org/linked-data/cube#Observation
0,2021-03-01,0.2759181047572456,0.3944826385867201,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2121537898471995,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.2758940951762538,0.3944483118691263,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2121353288491272,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.2758940951762538,0.3944483118691263,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2121353288491272,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.2736045636225645,0.3948169406035307,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2093363943937869,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.2735239050457193,0.3948169406035307,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2092419762456248,http://purl.org/linked-data/cube#Observation
0,2021-06-01,0.2735239050457193,0.3948169406035307,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2092419762456248,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.01470588235294118,0.01470588235294118,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.01470588235294118,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.01470588235294118,0.01470588235294118,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.01470588235294118,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.01470588235294118,0.01470588235294118,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ru,0.01470588235294118,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ru,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.030002608922515,0.030002608922515,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,ja,0.030002608922515,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.2735239050457193,0.3948169406035307,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,ja,0.2092419762456248,http://purl.org/linked-data/cube#Observation
0,2020-07-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-07-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-11-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-11-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-12-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-12-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-06-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-07-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-07-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-11-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-11-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-12-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2020-12-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-06-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,la,0.0,http://purl.org/linked-data/cube#Observation
0,2021-06-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-06-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-07-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-07-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2021-06-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-07-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-07-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2021-06-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-07-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-07-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-11-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-11-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-12-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-12-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-07-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-07-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-11-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-11-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-12-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-12-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,no,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-11-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-11-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-12-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-12-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2021-01-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2021-02-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2021-03-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2021-04-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2021-05-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,random,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-08-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-09-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-01,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,mg,0.0,http://purl.org/linked-data/cube#Observation
0,2020-10-20,0.0,0.0,http://kaiko.getalp.org/dbnary/statistics/enhancementConfidenceDataCube,dbnary_tversky,mg,0.0,http://purl.org/linked-data/cube#Observation
